filename,label,arch,nodes,edges,out_degree,in_degree,density,closeness_centrality,betweeness_centrality,connected_components,diameter,radius
a3c5cdebab8659a00ff8ec92270b168a51e6e50a32a899b9a524f6a7a3dcf0d3,0,1,156,258,0.006410256,0.006410256,0.010669975,0.069367971,0.045097107,2,30,2
a3c52092c2701adc02a5c06832f83394a72b368066a424c64d7ff196db0a656c,0,1,27,30,0.037037037,0.037037037,0.042735043,0.084967515,0.019430199,5,8,2
a3c3a097560361026aee69a151aaf3d0451c0e024823cd460545b3fc7ab7d11d,0,7,1881,3485,0.000531632,0.000531632,0.000985499,0.040969437,0.006002371,45,74,2
a3c37e8bbd68b1746fac110a3afe9682877963a938629a023914675e067b5f29,0,3,239,456,0.0041841,0.0041841,0.008016596,0.079542606,0.016283766,2,25,2
a3c2d2cc438e4703a03e7fdc5f7711feea9440280b940b6b18ad8d9aeeacfdb6,0,8,148,196,0.006756757,0.006756757,0.009009009,0.014902903,0.000550628,15,11,2
a3c2c9d9b1586e492f4f45eef54537925170d6554fd308ffbb849bac4e8e442a,0,7,324,587,0.00308642,0.00308642,0.005609066,0.041488056,0.006313709,4,37,2
a3c20e572c51fd1e7b4978168dffcd77604143ac12c485057d5185be1e84930c,0,5,637,1104,0.001569859,0.001569859,0.002725038,0.054355107,0.010343778,3,32,2
a3c1f808be10c2e6513516765cbf891bf56533ed6a75bee5fb936022fd8acceb,0,6,208,254,0.004807692,0.004807692,0.005899294,0.012853339,0.001752854,11,22,2
a3bfe073f50e54a5634b56386fd510b9bb56c576e631b7bee461da3364e569b5,0,5,214,332,0.004672897,0.004672897,0.007283577,0.039185448,0.0127653,4,25,2
a3be57c4722a688cd069a95a4b3331676a0bad3092e826c058bf91a612137134,0,7,848,1489,0.001179245,0.001179245,0.002073077,0.067985749,0.005681134,40,24,2
a3bd9bea19eaf38e5b016554be8b9c74f939695ae3b3848cb533d567e720339c,0,7,4401,9270,0.000227221,0.000227221,0.000478714,0.085186086,0.001541907,4,137,2
a3bcb21fe013f20f153905ae3bd6e030af30ee7493d0446e2990f0ae6505bde4,0,1,760,1508,0.001315789,0.001315789,0.002614243,0.077331232,0.014486062,8,40,2
a3bc680a5b277390e55999556e7733ef8bb88d526c73c6328a81f83fb8589d47,0,1,5058,10948,0.000197707,0.000197707,0.000428019,0.107698599,0.001494213,18,36,2
a3bac9bf5be58e0b4346325701207b576c717c7d6f541fdfa46334d62e0350b2,0,1,264,419,0.003787879,0.003787879,0.006034681,0.062263683,0.025999517,9,25,2
a3ba134309f9c8f3a0c26fb581d10891ac1e6fddb7a653b5727813cbe0550a31,0,1,991,1892,0.001009082,0.001009082,0.001928467,0.067792682,0.009214288,16,31,2
a3b8e9f0e8fe5d2667590ad7e324ca44322e0816c10e62fb01ea41e936c4e07b,0,1,1062,2164,0.00094162,0.00094162,0.001920513,0.094031125,0.005205376,9,40,2
a3b8a102879e77d0b22da2d1441052601589706154c932e510a39eda3347f851,0,7,1105,1934,0.000904977,0.000904977,0.00158535,0.060715755,0.004325083,53,28,2
a3b87be5aa0cda49959a52571fb57c9dad002f67ca04fc3ac63c25f97969023c,0,7,295,371,0.003389831,0.003389831,0.004277643,0.011093022,0.006154678,6,47,2
a3b870340a2ff541c2ef97cb377f1f16d8ea2dcc4b96dcf9fcfe5997c1e8105a,0,1,18,21,0.055555556,0.055555556,0.068627451,0.094132266,0.009599673,4,5,2
a3b7fc2b0ba3ec52bb7de05340a9b5c663bbc23c9f88f1c8eea59d7d7c8a5ad6,0,7,758,1452,0.001319261,0.001319261,0.002530472,0.062574751,0.009445473,3,80,2
a3b6d21bd3795b0a3da20c7607c9ae93c2b7bc7529b2d3d581a1accf464f9867,0,1,92,127,0.010869565,0.010869565,0.015169613,0.039086058,0.006715507,7,13,2
a3b66b2cc150cbef2ad80674d9981eb417aecfb973fd172129b30ea6f6dbc527,0,1,141,205,0.007092199,0.007092199,0.010385005,0.028167975,0.021957024,5,40,2
a3b545bc2ade4973467cf3b278521035eed0eb020545e12001dff5a13f45daeb,0,7,1349,2559,0.00074129,0.00074129,0.001407241,0.064222727,0.00421267,7,78,2
a3b3148c6898865167df78d6e8df380309f98c8ab6ea3dff23e9fd4897267aaf,0,1,219,255,0.00456621,0.00456621,0.005341209,0.035456694,0.004811577,72,21,2
a3b2e30a9fea2d5de7cf20b0a01f0e814db842611723ed4d5d7049d956f490d4,0,5,4213,7806,0.000237361,0.000237361,0.000439895,0.06392786,0.001853489,4,46,2
a3b1d672b4a612aecc8245f9da020e022d2a31f44cd1c7ea035249e583d1f7d5,0,1,4346,9301,0.000230097,0.000230097,0.00049255,0.095029692,0.001607264,31,36,2
a3b1c6515761d52462f734e4635ba42a5b5e2766fbc135759537c6b24c0bebd3,0,5,2163,4168,0.000462321,0.000462321,0.000891283,0.071838302,0.003420911,3,38,2
a3b1abe5939b2ed0a9b5d86f435b10d5dae414074e0d3bce117dffa33833ad6c,0,5,173,258,0.005780347,0.005780347,0.00867052,0.03798309,0.011839373,2,25,2
a3b141e23c738e294e6e458e0532d1ae59f45e2a5cdc98ef91222e91a0507555,0,3,2709,5590,0.00036914,0.00036914,0.000761999,0.084701566,0.002938897,58,42,2
a3b0efd66de2d5774a226e14853b95f2cf23bcc489081bd8707636be18e70d20,0,5,214,332,0.004672897,0.004672897,0.007283577,0.039185448,0.0127653,4,25,2
a3af651526d4ba215aa57a214c0a1cc33032ba9d8c68d36d7588ae5f7ad1c552,0,1,259,448,0.003861004,0.003861004,0.006704379,0.063779339,0.021489696,11,24,2
a3af5164f81be3dd8f026e70090b638b38a4fc41be3c8677d04c9ffa6036bd61,0,1,582,981,0.001718213,0.001718213,0.002901148,0.039711216,0.012252708,7,38,2
a3ac48a9d01c45f2fcbdc37ef445d6c5e72ab8fb5171e729827c9220233a15c6,0,7,974,1446,0.001026694,0.001026694,0.001525796,0.002590837,5.92e-05,27,25,2
a3ac135f3aca70a40878c21de1a485ca6766d5edafeacc5fa271e09fdae0962c,0,1,27,31,0.037037037,0.037037037,0.044159544,0.067006247,0.007806268,5,6,2
a3ab522c9b1af8b74108c0f6160c8b72606c7940c94fe6891923c3c721504f09,0,1,1009,1937,0.00099108,0.00099108,0.001904487,0.068827765,0.009609419,8,35,2
a3ab3015bc7fcfb41142f8ec27d08785deda1d70c5d95477fa563ca4d9cfc77e,0,1,150,237,0.006666667,0.006666667,0.010604027,0.043290002,0.009009614,3,19,2
a3aa36ddd230574df99b00e84746dd4fb925b95ddfe13b9268922b2caf4f2e68,0,1,423,832,0.002364066,0.002364066,0.004660908,0.093435328,0.019908604,5,25,2
a3aa12f493ec0a1b0a2d8d2f94f334975b3082a3064e9cf52357ffa8e0764e0a,0,1,1106,2069,0.000904159,0.000904159,0.001692946,0.044774169,0.008161295,5,41,2
a3aa0f1692e60d8dc36be3752571838306723e1623b85837ea4e99431a284272,0,7,1244,1557,0.000803859,0.000803859,0.001006925,0.001762676,4.22e-05,99,31,2
a3aa01ec79d7de9039861dbe853997b00339fdf2b640cc4266c05d5590b9cfc3,0,8,143,172,0.006993007,0.006993007,0.008470403,0.013754987,0.00094721,20,24,2
a3a99404b0cb2227ead6263c9bc4a4ca2b0452689438a7d53144454391399614,0,1,518,1082,0.001930502,0.001930502,0.004040238,0.093628507,0.010966091,3,23,2
a3a83927a44c8afd1d08228e005e7d01289b37a1b439073d12aa9333024ac34f,0,7,4294,8542,0.000232883,0.000232883,0.000463379,0.080615348,0.001684834,74,111,2
a3a825fb04f9b1b74f3ca17892f0ff9d25c2773149ddfe8469421bd7e5b9f8b5,0,7,1318,1892,0.000758725,0.000758725,0.001089984,0.001768301,2e-05,63,22,2
a3a7c1b2073abc87881583bf68a98cd84d489c3745d1c4ac2b5fdbc2954aa016,0,3,436,782,0.002293578,0.002293578,0.004123168,0.057112825,0.013242531,3,49,2
a3a7988c35dede7506e74e4dff110b9bdfab9d173bb910c5aace72d2a9c08505,0,7,2726,3756,0.000366838,0.000366838,0.00050563,0.000887702,9.24e-06,179,44,2
a3a75d62c420d43ecfb3a410937a2e2a787899102e5cb3f92d77f6e4d95f3503,0,7,1311,2390,0.000762777,0.000762777,0.00139163,0.072179424,0.003370761,44,58,2
a3a62d8f74d166ce12bcdfac0fee6b5a8836a7dccca981ce23c77912f12599f1,0,5,6090,11022,0.000164204,0.000164204,0.000297233,0.039933031,0.00082742,28,40,2
a3a5fee6973a4101bea79d8c79f5de5c4931afce52cb1f0f57908afb339beb68,0,5,600,938,0.001666667,0.001666667,0.002609905,0.045818802,0.010697786,7,33,2
a3a4d8e8d0f70fc866e3a479d130fd75a7d1d1e72a24910bfbc5eebe357e5cee,0,3,2445,4515,0.000408998,0.000408998,0.000755575,0.048815576,0.002308883,130,72,2
a3a4b940032b4158f8bf5a57856a3c906b443ee2fcaac9c3dfa9a6ae1b6dd078,0,5,217,339,0.004608295,0.004608295,0.007232463,0.041546468,0.012625081,3,23,2
a3a44edf15a63ba269403da167c19bd62a7ddfe316af1a64af763b3b9a1575e0,0,1,164,271,0.006097561,0.006097561,0.010137663,0.048538825,0.038114721,8,32,2
a3a3634911a34c48f94713a260dce8cada8d5c31c74e384d24c43879d4878888,0,7,692,1148,0.001445087,0.001445087,0.00240081,0.055905706,0.009268853,31,31,2
a3a28ce458604f2ff998e874a0ed7e1b3287b010e0ac41323f7143d68c543940,0,3,1430,2294,0.000699301,0.000699301,0.0011226,0.043669784,0.003220366,51,38,2
a3a17a787b0d24ceb2183d11a048f899881999943f437f4095a5c38c64c165ef,0,6,108,122,0.009259259,0.009259259,0.010557286,0.018896662,0.00145477,14,12,2
a39e6985b5ba336dd8f2a7dd77823107a425baefe6dcb9189a904cca869f5c6b,0,8,4439,8586,0.000225276,0.000225276,0.000435831,0.063272319,0.001909041,22,162,2
a39dfdc267eae4f62568e897f315cd11dc63c227ed9e7191b3bbb1e28973cb44,0,1,347,609,0.002881844,0.002881844,0.005072379,0.066582715,0.015726174,8,26,2
a39d66e8ced9c5f6f9660cf23fd91d7a845f1e343425f57af18dc62639c1647f,0,1,236,426,0.004237288,0.004237288,0.007681212,0.067482466,0.019312217,3,24,2
a39cdc2cf3da4c7d539ce0e3794cd09fef1b8da54b9e211b39165a2b1a86fabf,0,7,793,1705,0.001261034,0.001261034,0.002714726,0.087260146,0.008232094,3,34,2
a39cd7d680640fc905fbbb904a5a7ca67435990ddf87c850982ae29e53467b7b,0,7,412,660,0.002427184,0.002427184,0.003897668,0.007311978,0.001422548,7,43,2
a39c83bb80fd86d7b6c8d0f7e60f67adbcc8fe7838ad1758afa49d4473583c71,0,3,1779,3552,0.000562114,0.000562114,0.001122962,0.082619079,0.003989632,4,83,2
a39baedf94ba7e0b05f042b03915f4870824899d482dab5b2a7a07580a26917c,0,3,238,477,0.004201681,0.004201681,0.008456547,0.082967575,0.018406279,2,23,2
a3998ecb0ea52e2ed24a3c16d52d09937e5fa57ef941ff2977ecc8122a6c1f3d,0,7,930,1639,0.001075269,0.001075269,0.001897057,0.045840175,0.004628215,56,52,2
a399340ce3caf96ee3871e0b6df29a7ad3b0c4a88b31c50e163208634c9597da,0,5,757,1303,0.001321004,0.001321004,0.00227681,0.051697016,0.006219235,5,30,2
a398fed4134452a6a2df08ef4027b75428872838eb2cd848d5f9b155cd2dc5ca,0,7,476,793,0.00210084,0.00210084,0.003507298,0.005468147,0.000412228,21,39,2
a39808d04d82355e51a76d451547d3073b672cb569adf8aa847b450627699681,0,7,38,35,0.026315789,0.026315789,0.024893314,0.040804367,0.005768927,12,8,2
a397d24b0d4499989f32758564a45d6bf5d799a52b93d161b5c535607316af6d,0,7,159,294,0.006289308,0.006289308,0.01170289,0.089535899,0.016493778,2,21,2
a396568d5b348187baa8d206fe263c04f820e3431e587879114dd962b81d7cca,0,1,49,25,0.020408163,0.020408163,0.010629252,0.010629252,0.0,25,2,2
a395f310231b0f10a9e64a79eeabceac95bc797720000e4663e7410bb4d3eedb,0,1,1796,3434,0.000556793,0.000556793,0.001065196,0.059811993,0.004154122,10,32,2
a395f282b77b798d00511ff4cdb53299ea63b7d823f5171dcd1e2ab87373702b,0,1,878,1843,0.001138952,0.001138952,0.002393488,0.079148482,0.01073188,3,33,2
a395e78cdfee2f41c4d318ab4e89afbbc8b680de8b661de38714d6303b7101a7,0,7,4663,9751,0.000214454,0.000214454,0.000448551,0.097275878,0.001787666,4,87,2
a3932fd4416c22e97d1f0d205b907e14557709be9f198fc7bcee5bd6480a4cdd,0,5,211,330,0.004739336,0.004739336,0.007447529,0.040697493,0.012868449,3,24,2
a3923f88d8bada983379fdf95275fe5ee32a4085617c8a38d6b43ff2a40da2eb,0,1,2901,5707,0.000344709,0.000344709,0.000678363,0.060790849,0.002869997,90,47,2
a39174eea8add41252f040cdc5fca7510cb6ebca187e8317b411788154ed027d,0,3,1355,2977,0.000738007,0.000738007,0.001622635,0.103043512,0.004755526,2,99,2
a390b41717f677b0c1d8cf2a68009a86291764c59a411b2a8555711e1c45dd9d,0,7,3150,6359,0.00031746,0.00031746,0.00064107,0.056105336,0.002788771,11,68,2
a38dad4e41de6f87657d829b4ae6823a9273cb782ae4b87cd2627bbd54b78a9d,0,7,194,337,0.005154639,0.005154639,0.009000588,0.053811817,0.017215516,3,34,2
a38d32b727cd20cf216d7fd1407c493000cfcbf789630aa481fdbf184e9e7467,0,1,3601,7243,0.000277701,0.000277701,0.000558718,0.078712936,0.002622397,2,40,2
a38cd807d79a34d6914b9c12d754858049373ed31600bbfd467ed54ccbbaa381,0,7,1042,2152,0.000959693,0.000959693,0.001983918,0.088325411,0.006519535,2,80,2
a38c820280c8e28c37df3ad994e52147c65c3baa8c92c9ddfd56cadfe13a78c3,0,3,71,106,0.014084507,0.014084507,0.021327968,0.038358521,0.009267197,3,19,2
a38c1a14ad40f5c5c54e04827dfed3cae2048b57dc807d52f3bc76d4a9e95307,0,7,337,639,0.002967359,0.002967359,0.005643281,0.078364929,0.014625526,2,43,2
a38b08f3a4ce4da59028d866b91593271c13ac367eebac3d1d57e88181764c4d,0,5,450,747,0.002222222,0.002222222,0.003697105,0.038410218,0.007915993,3,28,2
a38afd4deb6df9f8a78d3ed2d884554cf905a9a477485ebb25140a0b1ce1cc94,0,1,186,296,0.005376344,0.005376344,0.008602151,0.084018518,0.030951569,3,21,2
a38ad06cc9abb4fb0d4f64b2735c1def327cea5d813af61f321cf1523111a1c8,0,3,766,1244,0.001305483,0.001305483,0.002122903,0.031539553,0.004267466,8,35,2
a38a636559da261d43bcc400d62d8e788ea6d0c557dd466737dd37d5d1f4a26f,0,7,3994,8049,0.000250376,0.000250376,0.000504701,0.086513362,0.001036772,165,77,2
a389058ec7e43cc8079377407a7149b715a708905e62259a2a87c38f9b7e62a8,0,1,802,1542,0.001246883,0.001246883,0.002400366,0.069454558,0.012782119,14,33,2
a3883def4af3b36c6f94041898aca3759df6c5941006a4d10103ccaa3162fb13,0,7,1906,3995,0.000524659,0.000524659,0.001100269,0.090550862,0.004924587,2,69,2
a38622e78f1b5fca468bc4dc759595496d616f1b9a46cb26065b4cb98ed06c3c,0,3,709,1397,0.001410437,0.001410437,0.002783024,0.039727136,0.01348403,1,82,2
a385b28328de68b4ab825ec4ebab5e895536468e3f97bbc6a4c620d7511b3513,0,1,716,1274,0.001396648,0.001396648,0.002488573,0.073926329,0.014905776,4,30,2
a38422194d99877db008abfa4c50ef740c1e07a6f100be2fc134c25b732685ef,0,7,2482,5957,0.000402901,0.000402901,0.000967384,0.124520614,0.002202287,3,106,2
a382a5576e25516716d4b5ac87d50cda23cb79c6c15e44c1fd6ada0408cd00d9,0,7,865,1189,0.001156069,0.001156069,0.001590933,0.00337439,0.00024146,25,43,2
a38267fd7d50f35553713ff0bfd6f72994adea367a733e0c2debe87fcf05e2c3,0,5,863,1431,0.001158749,0.001158749,0.00192363,0.046668286,0.011534106,5,54,2
a38231197494227f4c3c9dd3a1b1d58232eac67899d6b658d67058ef053a85c7,0,7,1064,1889,0.00093985,0.00093985,0.001670156,0.018654255,0.002211448,54,91,2
a381cde6d4a2bc15dbd67ae5213ea61fbca713c14c21f7cd9b8e3996ce9794cf,0,7,57,76,0.01754386,0.01754386,0.023809524,0.035999096,0.015721121,4,20,2
a381b89fb55adfd8a3ac59c38c84b2f8b6719d2b057921e3ad279cb0ee9b29be,0,7,747,1440,0.001338688,0.001338688,0.002584063,0.061431872,0.00817496,5,79,2
a381291f9f5cb6d7f50950aa2ab95bad9502f746b828779ff3609de70291a2d1,0,5,143,193,0.006993007,0.006993007,0.00950458,0.02353374,0.002852457,6,13,2
a380a07a25d0747dfbc6d7d75ae5a21a6544f6a2ecc48d37a92a7c16cb6e9d4c,0,7,3842,6067,0.000260281,0.000260281,0.000411124,0.019490132,0.00153558,428,81,2
a38095405343beca45c141078911ed987bd4a9a05ff6134520f5d5110f59d5b7,0,1,30,31,0.033333333,0.033333333,0.035632184,0.059497013,0.00500821,4,5,2
a37fdddce283ea3c35b12bc4b7e221207fbd8e807ca3edf66aefc4c325085160,0,7,1556,3150,0.000642674,0.000642674,0.001301879,0.061985334,0.003142355,8,62,2
a37d57ef57223aa2c84106caf902468376b89e5320dfc53893ac1fd2d0cbb478,0,5,386,660,0.002590674,0.002590674,0.004441155,0.067224457,0.012250781,3,25,2
a37c5c494eba003cf2b459844158982f5e34ed4ce68a7a0b2696ad70a30dcd7a,0,7,3352,7209,0.000298329,0.000298329,0.000641795,0.06350738,0.003213961,6,65,2
a37bc0cdb7cc96d3f961c02ae0cc52f09db4672fcccdd44d639a2314137ae5ae,0,7,250,479,0.004,0.004,0.007694779,0.066801414,0.014300298,2,25,2
a37bbcfc62bf1becdf458d28010b0f5ce6a861014417e7cb893035d0ad7a8fb7,0,3,770,1436,0.001298701,0.001298701,0.002425143,0.083661054,0.008209284,5,26,2
a37b1c94f4b53c0080401852aad15e2089f7c886affc20e52426c35820a55f45,0,1,234,390,0.004273504,0.004273504,0.007153076,0.080024671,0.039012328,4,25,2
a37b0797b13f82ca125856567118649468faf046f0177f91da6397a101038093,0,5,1659,2694,0.000602773,0.000602773,0.000979415,0.030640949,0.008251425,25,60,2
a37af13bcaf10eb865dc96491a43801f5ba0025e84a1e85c008598a539175a6f,0,8,5442,12179,0.000183756,0.000183756,0.000411315,0.082003528,0.000638291,24,150,2
a3788b568df1a6daa6ab658d8a7db3454cfc824dd41e3b9e979e547ec317d257,0,1,300,363,0.003333333,0.003333333,0.004046823,0.019893032,0.006370265,44,27,2
a376970b91615a253d7b89c3488bf9834ae70e08977bf2da03be25e619271f5e,0,1,1181,2460,0.00084674,0.00084674,0.001765238,0.086703203,0.005684869,7,28,2
a375c7e4e9ade007eea4baa21a10aef13e613a8fb0f6f09fe810edbda87ac083,0,7,929,1120,0.001076426,0.001076426,0.001299135,0.002428723,0.000151023,103,41,2
a375a2e39dca603df8978fdd2733d08e7d066008b538dba789adc273b7f14f7a,0,8,918,1848,0.001089325,0.001089325,0.00219528,0.066213253,0.00753453,8,42,2
a3745260e42fd42fb00e626b5cac25e6e3623ded6227ba76a4dff07f6128e108,0,7,94,113,0.010638298,0.010638298,0.012926104,0.019047215,0.000448858,14,7,2
a3740f5030b4a32eda380a7f47ea3cb9b5f50d1bf73d9ad5f93d6f648042fb5f,0,3,911,1813,0.001097695,0.001097695,0.002186946,0.05053178,0.003731044,4,70,2
a373ddc44cc4f6199bfd0815b5457facd996151e3e91f3371a42967cc43ff242,0,1,583,1004,0.001715266,0.001715266,0.002958981,0.052461011,0.020786105,5,43,2
a37392225bf2e0dbfd0884adf2edd4c430b29023ffb01626c43dfc292e372a12,0,7,837,1666,0.001194743,0.001194743,0.002380912,0.037132467,0.003714281,3,66,2
a372ba086562fbbda4eb967b139e36f8891fd9ac8347ead95425a08620b52c45,0,5,1805,3204,0.000554017,0.000554017,0.000983963,0.050991013,0.005345879,5,37,2
a3708d2ca5e4db2a5e49277585d2afe8ecccd41614659a4bf8c1c09d519b3fc7,0,7,1080,2037,0.000925926,0.000925926,0.001748018,0.060023319,0.009329317,31,53,2
a3705268146a9dde7cad89dd67df4132af823eb7377c5234b5637fa55e74b0d5,0,1,569,1116,0.001757469,0.001757469,0.003453056,0.080178734,0.01018684,14,26,2
a36f4c95a8584645dd41e68590c7489afd7ba6e720b3d18a76455a8dce585564,0,7,700,1281,0.001428571,0.001428571,0.002618026,0.038391134,0.012924132,35,43,2
a36e105e60b7de9ba6ca7b7e58bdfec346402a3fed255ad5138943eab2033dc5,0,7,2610,4370,0.000383142,0.000383142,0.000641751,0.02150979,0.000874642,77,45,2
a36c8ededbe77a0b4ab82a2b4d9c18aec33771ecb480ddf8fbf3b5e9fe45a803,0,1,3515,7149,0.000284495,0.000284495,0.000578786,0.089031388,0.002282173,15,44,2
a36c0ab865894712707b2e8b5caa770d9ccf81fec0174616919e743a5631f5ab,0,7,4093,5350,0.00024432,0.00024432,0.000319431,0.000544195,8.32e-06,236,64,2
a36b810e8eb11b4830af808c16c11735a6601787331386476fbd4da20b323c0f,0,8,412,510,0.002427184,0.002427184,0.003011835,0.011782359,0.000332929,73,36,2
a36ad301c796b1c422e3dfb60ad739cb98ef78ff99dedeaf59a928d9eb1f683f,0,3,2371,4752,0.000421763,0.000421763,0.000845661,0.082796873,0.003653318,2,89,2
a36a848eeaafe0c4dff3cd8914aaaf3722c85e4a93c23ba7a80f050b55ae0ecb,0,7,706,1590,0.001416431,0.001416431,0.003194503,0.123462877,0.006765377,2,42,2
a369bd6da6c8be33289eef8a7b2847d3f9ac5fcd73c8653a8f599135f1d1d6e6,0,3,4488,9578,0.000222816,0.000222816,0.000475626,0.086652664,0.001868458,14,150,2
a369ba64560b01a72f2641e94e4d3ca4e4f3589ee3782958542002d4910e9bc7,0,3,667,1261,0.00149925,0.00149925,0.002838671,0.066695016,0.00841286,5,25,2
a369282e9d96562a16c77fbf738ad286b902d10c70f24c10050dbcdaae7cdc89,0,5,1103,1819,0.000906618,0.000906618,0.001496496,0.042906414,0.008152419,9,48,2
a368ab75111f3f11f541fbc5350e1c69ecc101d9b848bca5f98abe6e73280287,0,7,2379,4439,0.000420345,0.000420345,0.000784655,0.067622983,0.002198877,114,151,2
a36899f3a4255f2e212eec6a54047973ebf677cb1169f1ce09c0f26dd1bf14b1,0,5,346,579,0.002890173,0.002890173,0.004850465,0.042790723,0.009316621,2,31,2
a3686274fba7c9018e9e4978fd7ccebad86a0e6d3c93a88f324772e583ebe937,0,6,108,144,0.009259259,0.009259259,0.012461059,0.029312761,0.006718718,8,24,2
a3685c498a4756c4cf25765aa7c75a9c32a77c68db47f3e0d0cf87989be44f5d,0,5,3242,6405,0.000308452,0.000308452,0.000609575,0.078498154,0.002456672,9,33,2
a3681079dc0339c1ee95d3555973ebb27e0bce2f5d744fe01240565b408b3e04,0,6,173,204,0.005780347,0.005780347,0.00685576,0.017063656,0.006459359,14,29,2
a36754f2a7de114db62102946c06d257272413fdfc8d71d27e80cd3bd48d228e,0,7,909,1754,0.00110011,0.00110011,0.002125102,0.063325193,0.007073809,14,59,2
a365ae2ddb192fa2f3c30f96a6b8854a0e01ec76a3da784029a4e9c48cea95a1,0,2,1329,2166,0.000752445,0.000752445,0.001227257,0.041974358,0.005306897,38,43,2
a364ecb4a94e012ba990e01f0f0090641e2694ba6d58d064ca10c870ef8251d9,0,7,3150,6359,0.00031746,0.00031746,0.00064107,0.056105336,0.002788771,11,68,2
a3649000d2777c35e0773070c230dee128a58a412d1319a563096e7ae346f225,0,7,4037,8188,0.000247709,0.000247709,0.000502537,0.083276916,0.001687723,5,104,2
a3643b4d02895a52b08c0682c1ad791ef26a0e196190195f4afd1a356a1c56e9,0,7,657,1124,0.00152207,0.00152207,0.002607937,0.045074518,0.007651207,42,56,2
a363032db92595e4299211da69c1452af5130eec19d3785f37bdcabf83f1412a,0,8,4140,4258,0.000241546,0.000241546,0.000248491,0.002107359,2.69e-05,797,109,2
a362d34b17a50d738f5b15b2c3542ee9e03c8ccfae3c3d319e7b2b79d09bb5b7,0,5,434,675,0.002304147,0.002304147,0.003591916,0.024166655,0.007641419,3,35,2
a3626845c45adc9ac2f7d9c246e921a7cfbc1c32d951c745fa57184654ff0142,0,3,1049,1873,0.000953289,0.000953289,0.001703731,0.034628309,0.005871828,11,46,2
a361a0cf4de2466dd46ca3ae0d4ff73369992e5204b9ad8985679033b7f1f3c9,0,3,715,1458,0.001398601,0.001398601,0.002855968,0.087868971,0.007907979,1,48,2
a361454ee4e5cf6b976be8542c600c11df3ab0ff057cbe25b02fa3e6f184a7b9,0,7,171,171,0.005847953,0.005847953,0.005882353,0.009685822,0.000694305,24,17,2
a3609a4a806109b479c857cd56514802ea1852f11fb9366200d8607acb747aa4,0,1,450,870,0.002222222,0.002222222,0.004305865,0.052047552,0.009204582,49,25,2
a36098b9c639ca8b9ed32c9540a063b470d9e89d81b3b6293fe79d4c525656ca,0,1,189,361,0.005291005,0.005291005,0.010159856,0.073558193,0.024749401,4,24,2
a36097b000db4d8e25b2965a57b365c6f924b4588b884e2ae572fb59d3a42b20,0,5,211,330,0.004739336,0.004739336,0.007447529,0.040697493,0.012868449,3,24,2
a35ed4f3080756af05b02e4b8160550c3c7c7dd59463fc0006ee3e41f0f5276d,0,1,3866,8099,0.000258665,0.000258665,0.000542026,0.089206747,0.00232288,23,34,2
a35e7d92830bba9e96fe78bf3b2bb30fde613ac61851a4313a8e824c314c86ef,0,7,29,31,0.034482759,0.034482759,0.03817734,0.05120997,0.007161102,3,9,2
a35e78d3e12627985c60020bf2de6beb84bf2dd18ff96e644a300e96c256a5a3,0,8,4198,8546,0.000238209,0.000238209,0.000485044,0.074314861,0.001648009,3,75,2
a35e6f34ec19f558d554327e401fff3c9c8733f660f806598e68a4c71b5576d5,0,7,4978,10321,0.000200884,0.000200884,0.000416581,0.068279014,0.001633497,52,152,2
a35c8b1baa21b0d5aa54383dd49133bb8ff4ab4eada6ce4bf0d717099a0d7b0d,0,7,138,232,0.007246377,0.007246377,0.012271237,0.027035479,0.006741557,5,28,2
a35c85d1a0a58974b680e02712fce9ef1cf95935fcab977c763f055e0839e39b,0,3,238,438,0.004201681,0.004201681,0.007765131,0.073546875,0.018982609,4,27,2
a35b7a8e1de81f0e4443e2dda68b13459310ecd5d4a341c60a840f16e0893563,0,7,1113,2266,0.000898473,0.000898473,0.00183088,0.088630995,0.006018941,5,74,2
a35b3dbb32977bdb00140349ee080cbd57967f158ca8bc2f83c4de3c2f5daa9e,0,5,983,1693,0.001017294,0.001017294,0.001753848,0.061963072,0.008553501,4,42,2
a35adb5f08e2ac290d0a19ab187e7cc7d2e805458c66d0354191758170d2123f,0,3,664,1317,0.001506024,0.001506024,0.002991604,0.08296611,0.008447211,1,49,2
a35ac90d09697be305cd53fc62475d4897dec666ef9c6925abebbb9cffd8d323,0,7,91,103,0.010989011,0.010989011,0.012576313,0.016382317,0.000676352,12,11,2
a35a4dd245ec09341dde74a29f41aceb871fcee029a622f3b5ae41e66dcee29d,0,3,1038,1800,0.000963391,0.000963391,0.001672231,0.053635588,0.008142902,41,34,2
